"id","Season","GP","Mins","G","A","Shots","SOG","FC","OFF","Y","R"
-90507,"2018/2019",6,289,0,0,1,0,8,0,1,0
-90228,"2018/2019",5,137,0,0,4,1,3,0,0,0
-90222,"2018/2019",3,43,0,0,0,0,1,0,0,0
-90213,"2018/2019",2,17,0,0,0,0,0,0,0,0
-90207,"2018/2019",1,97,0,0,1,1,4,1,1,0
-90204,"2018/2019",1,12,0,0,0,0,0,0,0,0
-90181,"2018/2019",12,610,4,0,15,7,15,0,1,0
-90180,"2018/2019",8,341,1,1,6,2,12,0,3,0
-90180,"2015/2016",1,38,0,0,0,0,0,0,0,0
-90177,"2018/2019",9,507,0,0,12,4,14,1,3,0
-90175,"2018/2019",2,139,0,0,1,0,4,0,0,0
-90143,"2018/2019",4,253,0,0,5,2,5,0,1,0
-90142,"2018/2019",14,684,3,0,12,5,12,3,0,1
-90141,"2018/2019",13,1173,1,1,8,4,16,0,3,0
-90140,"2018/2019",12,884,0,0,9,2,20,1,2,1
-90138,"2018/2019",1,46,0,0,1,0,0,0,0,0
-89827,"2018/2019",6,136,0,0,3,1,1,0,0,0
-89826,"2018/2019",2,22,0,0,0,0,1,0,0,0
-89825,"2018/2019",4,121,0,0,1,0,0,0,0,0
-89824,"2018/2019",10,740,1,0,17,7,19,5,3,0
-89795,"2018/2019",1,8,0,0,0,0,1,0,0,0
-89790,"2018/2019",3,234,0,0,1,0,3,0,0,0
-89776,"2018/2019",1,8,0,0,0,0,0,0,0,0
-89643,"2018/2019",9,682,1,1,15,7,7,1,1,0
-89640,"2018/2019",12,817,1,0,3,1,8,0,2,0
-89639,"2018/2019",5,88,0,0,0,0,6,0,0,0
-89638,"2018/2019",9,475,1,0,4,1,16,0,3,0
-89637,"2018/2019",11,717,0,0,9,5,19,0,1,0
-89636,"2018/2019",10,711,0,0,0,0,9,0,1,0
-89635,"2018/2019",13,664,0,2,7,3,24,0,4,1
-89634,"2018/2019",11,890,1,0,20,10,25,6,5,1
-89633,"2018/2019",13,1175,3,1,30,15,18,5,2,0
-89632,"2018/2019",13,1212,0,0,1,1,6,0,2,0
-89630,"2018/2019",13,1120,0,0,3,0,10,1,3,0
-89624,"2018/2019",1,2,0,0,0,0,0,0,0,0
-89623,"2018/2019",18,1242,4,0,14,6,15,0,3,0
-89622,"2018/2019",1,93,0,0,0,0,0,0,0,0
-89621,"2018/2019",1,80,0,0,1,1,1,0,0,0
-89619,"2018/2019",12,879,0,2,4,1,15,1,2,0
-89584,"2018/2019",5,307,0,0,5,3,10,1,2,0
-89583,"2018/2019",9,684,0,0,0,0,10,0,1,0
-89556,"2018/2019",4,168,0,0,2,1,4,0,0,0
-89555,"2018/2019",2,56,1,0,1,1,0,0,0,0
-89554,"2018/2019",2,108,0,0,1,0,3,0,0,0
-89553,"2018/2019",4,205,0,0,4,1,1,1,0,0
-89551,"2018/2019",1,2,0,0,0,0,0,0,0,0
-89550,"2018/2019",3,227,0,1,5,0,4,0,0,0
-89548,"2018/2019",2,138,0,0,1,0,2,0,0,0
-89547,"2018/2019",1,88,2,0,3,2,1,2,0,0
-89543,"2018/2019",6,539,0,0,0,0,4,0,0,0
-89542,"2018/2019",16,1230,2,3,26,10,21,2,2,0
-89523,"2018/2019",2,19,0,0,1,0,1,0,0,0
-89523,"2017/2018",16,1142,0,0,8,3,5,0,0,0
-89523,"2016/2017",4,236,0,0,4,2,6,0,0,0
-89522,"2018/2019",11,816,0,1,6,0,22,1,2,0
-89522,"2017/2018",20,1392,1,0,16,4,26,1,2,0
-89522,"2016/2017",6,283,0,0,4,0,8,0,0,0
-89428,"2018/2019",2,28,0,0,0,0,0,0,0,0
-89415,"2018/2019",2,135,0,0,1,0,3,0,2,0
-89414,"2018/2019",3,243,0,0,5,2,5,0,0,0
-89413,"2018/2019",3,190,0,0,0,0,3,0,0,0
-89411,"2018/2019",10,311,1,1,6,2,3,3,0,0
-89410,"2018/2019",3,26,0,0,0,0,1,0,0,0
-89402,"2018/2019",5,98,0,0,0,0,1,0,1,0
-89375,"2018/2019",3,61,0,0,1,1,5,0,0,0
-89351,"2018/2019",3,227,0,0,0,0,3,0,1,0
-89333,"2018/2019",3,136,0,0,1,0,1,0,0,0
-89332,"2018/2019",3,13,0,0,0,0,0,0,0,0
-89331,"2018/2019",4,176,0,0,0,0,4,2,0,0
-89331,"2016/2017",3,160,1,1,7,2,3,1,0,0
-89330,"2018/2019",4,350,0,0,2,1,6,0,0,0
-89302,"2018/2019",13,467,0,0,9,2,14,2,1,0
-89300,"2018/2019",8,88,0,0,0,0,1,1,0,0
-89299,"2018/2019",12,925,0,0,0,0,2,0,1,0
-89277,"2018/2019",14,1270,3,1,19,9,24,7,0,0
-89275,"2018/2019",1,50,0,0,0,0,1,0,0,0
-89274,"2018/2019",3,142,1,0,3,1,0,0,0,0
-89270,"2018/2019",16,1499,0,0,3,1,18,1,4,1
-89269,"2018/2019",2,45,0,0,0,0,1,1,0,0
-89265,"2018/2019",8,654,0,0,0,0,4,0,0,0
-89264,"2018/2019",1,54,0,0,1,1,0,1,0,0
-89183,"2018/2019",6,300,1,0,2,1,5,1,1,0
-89182,"2018/2019",7,569,2,1,15,5,15,5,2,0
-89179,"2018/2019",4,317,0,0,0,0,2,0,1,0
-89178,"2018/2019",8,759,1,0,4,2,11,4,4,0
-89176,"2018/2019",4,104,0,0,0,0,1,2,0,0
-89175,"2018/2019",4,24,0,0,0,0,0,0,0,0
-89174,"2018/2019",4,156,0,0,1,0,2,1,0,0
-89171,"2018/2019",5,277,1,0,4,2,2,1,1,0
-89169,"2018/2019",4,384,0,0,2,0,5,0,0,0
-89112,"2018/2019",3,242,0,0,0,0,0,0,0,0
-89094,"2018/2019",3,89,0,0,1,1,1,1,0,0
-89091,"2018/2019",2,99,0,0,0,0,2,0,0,0
-89090,"2018/2019",4,382,0,0,1,0,6,1,0,0
-88728,"2018/2019",10,404,0,0,6,1,5,0,1,0
-88727,"2018/2019",1,35,0,0,1,0,2,0,0,0
-88659,"2018/2019",3,191,0,0,0,0,7,0,0,0
-88634,"2018/2019",2,136,0,0,0,0,4,1,0,0
-88483,"2018/2019",12,402,1,1,5,1,14,0,3,0
-88400,"2018/2019",4,376,0,0,0,0,1,0,0,0
-88389,"2018/2019",7,116,0,0,1,1,1,1,0,0
-88383,"2018/2019",6,374,0,0,1,1,6,1,0,0
-88379,"2018/2019",1,2,0,0,0,0,0,0,0,0
-88367,"2018/2019",4,258,0,2,4,0,5,0,0,0
-88365,"2018/2019",2,101,0,0,0,0,0,0,0,0
-88356,"2018/2019",7,108,0,0,2,1,3,0,0,0
-88354,"2018/2019",5,64,0,0,1,0,2,0,1,0
-88353,"2018/2019",3,117,0,0,5,3,3,0,0,0
-88351,"2018/2019",7,425,0,0,4,3,6,1,2,0
-88348,"2018/2019",4,164,0,0,0,0,2,0,0,0
-88345,"2018/2019",9,661,0,1,7,2,14,0,2,0
-88344,"2018/2019",5,249,1,0,4,3,6,0,1,0
-88343,"2018/2019",8,225,0,0,0,0,4,0,2,0
-88342,"2018/2019",4,127,0,0,0,0,1,0,0,0
-88338,"2018/2019",7,482,1,0,4,1,11,0,2,0
-88333,"2018/2019",2,105,0,0,0,0,1,0,1,0
-88324,"2018/2019",3,74,0,0,0,0,2,0,1,0
-88321,"2018/2019",1,45,0,0,1,0,2,0,0,0
-88318,"2018/2019",2,23,0,0,0,0,1,0,1,0
-88314,"2018/2019",2,41,0,0,0,0,1,0,0,0
-88312,"2018/2019",1,6,0,0,0,0,0,0,0,0
-88305,"2018/2019",7,143,0,0,1,1,2,0,1,0
-88299,"2018/2019",7,311,0,0,2,0,4,0,1,0
-88296,"2018/2019",6,102,0,0,2,2,4,0,0,1
-88295,"2018/2019",11,937,0,0,8,0,24,0,3,0
-88294,"2018/2019",5,320,0,0,0,0,9,0,2,1
-88292,"2018/2019",1,3,0,0,0,0,0,0,0,0
-88291,"2018/2019",6,278,0,0,0,0,3,0,0,0
-88284,"2018/2019",13,1204,0,0,0,0,10,0,0,0
-88283,"2018/2019",14,1103,2,0,7,1,12,0,1,0
-88281,"2018/2019",12,1062,5,3,41,11,16,4,0,1
-88280,"2018/2019",4,210,0,0,0,0,4,0,1,0
-88278,"2018/2019",2,6,0,0,0,0,0,0,0,0
-88277,"2018/2019",11,581,1,0,1,1,4,0,1,0
-88276,"2018/2019",9,784,1,1,7,3,16,0,3,0
-88275,"2018/2019",14,1066,0,0,8,1,21,0,4,0
-88272,"2018/2019",9,288,1,0,4,1,9,0,0,0
-88270,"2018/2019",1,15,0,0,0,0,0,0,0,0
-88267,"2018/2019",5,70,0,0,1,0,3,0,0,0
-88262,"2018/2019",8,342,0,0,2,0,6,0,0,0
-88261,"2018/2019",9,421,1,0,6,2,7,4,0,0
-88260,"2018/2019",10,945,0,0,7,2,15,1,3,0
-88259,"2018/2019",2,27,0,0,0,0,0,0,0,0
-88258,"2018/2019",4,46,0,0,0,0,1,0,0,0
-88252,"2018/2019",12,463,0,0,5,2,5,1,3,0
-88250,"2018/2019",5,50,0,0,0,0,1,0,0,0
-88241,"2018/2019",10,618,0,0,7,2,9,0,0,0
-88240,"2018/2019",10,228,0,0,1,0,6,2,0,0
-88235,"2018/2019",11,517,0,0,1,0,10,2,0,0
-88232,"2018/2019",2,51,0,0,0,0,0,0,0,0
-88231,"2018/2019",7,463,0,0,2,0,7,0,1,1
-88229,"2018/2019",9,293,0,0,2,0,4,0,2,0
-88224,"2018/2019",12,988,0,0,2,0,13,0,2,0
-88223,"2018/2019",3,286,0,0,0,0,0,0,0,0
-88220,"2018/2019",6,118,0,0,4,0,4,0,0,0
-88217,"2018/2019",2,54,0,0,0,0,1,0,0,0
-88215,"2018/2019",10,608,0,1,2,0,7,0,0,0
-88208,"2018/2019",1,95,0,0,0,0,0,0,0,0
-88202,"2018/2019",1,13,0,0,0,0,0,0,0,0
-88200,"2018/2019",8,239,0,0,2,0,1,0,0,0
-88197,"2018/2019",7,118,0,0,0,0,4,0,0,0
-88169,"2018/2019",6,231,0,0,3,1,3,0,0,0
-88078,"2018/2019",10,881,2,0,9,3,8,1,0,0
-88064,"2018/2019",1,96,0,0,0,0,0,0,0,0
-88001,"2018/2019",3,178,0,0,3,1,5,0,0,0
-87728,"2018/2019",15,1001,1,1,3,3,14,0,0,0
-87304,"2018/2019",6,162,1,0,3,2,3,0,1,0
-87257,"2018/2019",7,338,1,0,6,3,15,2,1,0
-87012,"2018/2019",1,17,0,0,2,0,1,0,0,0
-86983,"2018/2019",1,31,0,0,0,0,2,0,0,0
-86903,"2018/2019",16,1160,3,0,29,12,11,15,2,0
-86429,"2018/2019",3,37,1,0,2,1,2,0,0,0
-86366,"2018/2019",18,1022,2,2,17,6,5,1,1,0
-86194,"2018/2019",1,91,0,0,0,0,3,0,0,0
-85722,"2018/2019",11,846,0,0,4,1,14,0,3,0
-85339,"2018/2019",13,578,2,0,11,2,12,1,0,0
-85161,"2018/2019",2,39,0,0,0,0,0,0,0,0
-85161,"2017/2018",1,25,0,0,0,0,0,0,0,0
-84846,"2018/2019",9,514,1,1,11,4,13,0,2,1
-84846,"2017/2018",1,61,0,1,1,0,4,0,0,0
-84533,"2018/2019",1,98,0,0,0,0,0,0,0,0
-84533,"2017/2018",1,1,0,0,0,0,0,0,0,0
-84420,"2018/2019",8,217,0,1,2,0,4,1,1,0
-84420,"2017/2018",1,46,0,1,1,0,2,0,0,0
-84412,"2018/2019",11,972,0,0,2,0,15,0,2,0
-84412,"2017/2018",2,100,0,0,2,0,0,0,0,0
-84411,"2018/2019",12,788,3,1,17,6,12,0,0,0
-84411,"2017/2018",1,43,0,0,1,1,0,0,0,0
-84321,"2018/2019",8,693,0,0,2,1,10,0,0,0
-84321,"2017/2018",21,1634,0,1,5,0,41,0,4,1
-84313,"2017/2018",1,15,0,0,0,0,0,0,0,0
-84285,"2018/2019",10,796,0,0,5,0,12,0,1,0
-84285,"2017/2018",3,157,0,0,0,0,1,0,0,0
-84269,"2018/2019",8,268,4,0,18,9,9,2,1,1
-84269,"2017/2018",2,55,0,0,0,0,3,1,1,0
-84204,"2018/2019",5,440,0,0,1,0,6,0,1,0
-84204,"2017/2018",2,115,0,1,2,0,0,0,0,0
-84171,"2018/2019",1,14,0,0,0,0,0,1,0,0
-84169,"2018/2019",12,1130,1,0,6,3,3,1,0,0
-84169,"2017/2018",1,25,0,0,1,0,1,0,0,0
-84041,"2017/2018",1,14,0,0,0,0,0,0,0,0
-83720,"2018/2019",7,366,3,0,9,4,2,1,0,0
-83720,"2017/2018",1,13,0,0,1,1,0,0,0,0
-83716,"2018/2019",4,277,1,0,1,1,2,0,0,0
-83716,"2017/2018",1,61,0,0,1,1,0,0,0,0
-83432,"2017/2018",2,16,0,0,0,0,0,0,0,0
-83431,"2017/2018",1,16,0,0,0,0,1,0,0,0
-83228,"2018/2019",7,540,1,0,2,1,8,0,2,0
-83221,"2017/2018",1,9,0,0,0,0,1,0,1,0
-83220,"2018/2019",10,871,0,0,4,0,12,0,1,0
-83124,"2017/2018",1,13,0,0,0,0,0,0,0,0
-82969,"2018/2019",2,22,0,0,0,0,0,0,0,0
-82969,"2017/2018",2,86,0,0,2,0,0,0,0,0
-82952,"2018/2019",9,522,0,1,16,4,7,2,1,0
-82649,"2018/2019",1,37,0,0,2,1,0,0,0,0
-82649,"2017/2018",2,26,0,0,1,0,0,0,0,0
-82571,"2017/2018",2,173,0,0,0,0,3,0,1,0
-82555,"2018/2019",5,102,0,0,1,0,1,2,0,0
-82554,"2018/2019",6,357,0,0,4,1,11,0,2,0
-82553,"2018/2019",7,420,0,0,4,1,7,0,0,0
-82546,"2018/2019",7,567,1,0,11,3,9,7,1,0
-82546,"2017/2018",1,46,0,0,3,3,0,1,0,0
-82037,"2018/2019",3,87,0,0,0,0,0,0,0,0
-82037,"2017/2018",2,160,0,0,1,0,1,0,0,0
-81968,"2018/2019",10,831,1,3,14,4,21,2,3,0
-81968,"2017/2018",2,36,0,0,0,0,1,1,0,0
-81967,"2018/2019",10,769,8,2,37,16,3,7,1,0
-81967,"2017/2018",1,60,0,1,2,1,0,1,0,0
-81904,"2018/2019",3,106,0,0,3,1,3,0,2,0
-81833,"2018/2019",1,2,0,0,0,0,0,0,0,0
-81820,"2018/2019",5,471,0,0,0,0,0,0,0,0
-81820,"2017/2018",1,91,0,0,0,0,0,0,0,0
-81542,"2018/2019",12,669,4,1,19,7,13,15,0,0
-81542,"2017/2018",2,109,0,0,2,0,5,3,0,0
-81526,"2017/2018",1,4,0,0,0,0,0,0,0,0
-81518,"2018/2019",20,1395,0,0,4,0,30,0,6,2
-81518,"2017/2018",1,4,0,0,0,0,1,0,0,0
-81517,"2018/2019",9,643,0,0,1,0,12,0,2,0
-81456,"2018/2019",15,1175,0,0,6,1,31,0,5,0
-81456,"2017/2018",4,199,0,0,2,0,11,0,1,0
-81446,"2018/2019",1,4,0,0,0,0,0,0,0,0
-81446,"2017/2018",1,58,0,0,0,0,1,0,0,0
-81445,"2017/2018",1,19,0,0,0,0,1,0,0,0
-81418,"2018/2019",2,129,0,0,1,0,5,0,0,0
-81418,"2017/2018",1,27,0,0,0,0,1,0,0,0
-81397,"2018/2019",9,775,0,0,2,0,11,0,1,1
-81397,"2017/2018",6,500,0,0,0,0,3,0,0,0
-81324,"2018/2019",9,549,1,0,4,1,8,0,2,0
-81319,"2018/2019",10,182,1,0,6,2,3,0,0,0
-81317,"2017/2018",2,30,0,0,0,0,0,0,0,0
-81082,"2017/2018",1,96,0,0,0,0,1,0,1,0
-81004,"2017/2018",1,32,0,0,0,0,0,0,1,0
-81000,"2018/2019",10,679,0,0,6,2,6,0,0,0
-81000,"2017/2018",6,490,0,0,0,0,2,0,0,0
-80999,"2018/2019",8,671,0,0,2,2,4,0,1,1
-80999,"2017/2018",2,164,0,0,0,0,0,0,0,0
-80992,"2018/2019",8,557,3,0,18,4,9,5,1,0
-80992,"2017/2018",1,45,0,0,0,0,1,0,0,0
-80938,"2018/2019",10,860,3,0,23,11,21,14,1,0
-80938,"2017/2018",2,108,0,0,2,0,2,1,0,0
-80870,"2018/2019",12,1117,0,2,15,6,21,0,3,0
-80870,"2017/2018",6,533,0,0,6,0,16,0,2,1
-80866,"2018/2019",3,61,0,0,1,0,0,0,0,0
-80866,"2017/2018",3,26,1,0,1,1,2,0,1,0
-80860,"2018/2019",13,592,1,0,11,4,14,8,1,0
-80860,"2017/2018",2,98,0,0,3,1,1,0,0,0
-80832,"2018/2019",10,639,1,1,9,2,15,2,1,0
-80832,"2017/2018",6,350,3,0,11,4,4,2,0,0
-80831,"2018/2019",1,16,0,0,0,0,1,0,0,0
-80830,"2018/2019",6,358,0,0,1,0,13,0,0,0
-80830,"2017/2018",2,60,0,0,0,0,0,0,0,0
-80829,"2018/2019",7,420,0,0,2,1,5,1,0,0
-80829,"2017/2018",7,369,0,0,5,1,4,1,0,0
-80824,"2018/2019",6,372,0,0,1,0,9,0,2,0
-80822,"2018/2019",4,220,0,0,1,0,3,0,0,0
-80819,"2018/2019",11,1044,1,1,7,3,12,2,1,0
-80819,"2017/2018",1,6,0,0,0,0,0,0,0,0
-80813,"2018/2019",4,65,0,0,1,0,1,0,0,0
-80813,"2017/2018",22,1257,3,1,23,10,25,2,2,1
-80813,"2016/2017",1,164,0,0,1,0,0,0,0,0
-80786,"2018/2019",8,73,0,0,0,0,1,0,1,0
-80786,"2017/2018",9,349,0,1,2,2,8,0,1,0
-80718,"2018/2019",8,742,0,0,3,2,6,0,1,0
-80718,"2017/2018",2,166,0,0,0,0,1,0,1,0
-80607,"2018/2019",15,810,1,0,16,4,19,1,2,0
-80607,"2017/2018",5,298,0,0,3,1,1,1,0,0
-80597,"2018/2019",4,268,1,1,7,3,0,1,0,0
-80597,"2017/2018",2,65,0,0,1,0,0,0,0,0
-80567,"2018/2019",2,18,0,0,0,0,0,0,0,0
-80567,"2017/2018",1,31,0,0,0,0,1,0,0,0
-80450,"2018/2019",1,6,0,0,0,0,1,0,0,0
-80450,"2017/2018",1,6,0,0,0,0,1,0,0,0
-80449,"2018/2019",9,214,0,0,5,1,6,3,0,0
-80449,"2017/2018",3,60,0,0,1,0,1,0,0,0
-80448,"2018/2019",11,893,1,0,18,4,12,9,5,0
-80448,"2017/2018",5,450,1,1,7,3,12,2,0,0
-80420,"2018/2019",9,527,0,0,2,0,13,1,2,0
-80400,"2018/2019",1,10,0,0,0,0,0,0,0,0
-80400,"2017/2018",2,27,0,0,0,0,1,0,0,0
-80328,"2017/2018",2,20,0,0,0,0,1,0,0,0
-80282,"2018/2019",1,95,0,0,0,0,2,0,0,0
-80282,"2017/2018",2,118,0,1,0,0,1,0,0,0
-80279,"2017/2018",6,212,0,1,1,0,2,0,0,0
-80266,"2018/2019",13,917,3,0,13,8,11,2,0,0
-80266,"2017/2018",5,197,1,0,4,2,3,0,0,0
-80136,"2018/2019",1,97,0,0,0,0,1,0,1,0
-80087,"2018/2019",9,594,1,1,11,4,4,2,0,0
-80087,"2017/2018",4,119,1,0,1,1,0,0,0,0
-80066,"2018/2019",10,207,0,2,4,2,3,2,0,0
-80066,"2017/2018",3,12,0,0,0,0,0,0,0,0
-80026,"2018/2019",1,4,0,0,0,0,0,0,0,0
-80026,"2017/2018",2,37,0,0,1,1,1,0,0,0
-80018,"2018/2019",4,288,0,0,2,1,5,0,3,0
-80018,"2017/2018",1,19,0,0,0,0,0,0,0,0
-79972,"2018/2019",2,189,0,0,0,0,1,0,0,0
-79957,"2018/2019",7,483,0,0,2,0,4,0,1,1
-79951,"2018/2019",3,214,0,0,0,0,4,0,1,0
-79951,"2017/2018",2,178,0,0,0,0,7,0,1,0
-79950,"2018/2019",12,787,0,0,28,11,13,3,2,0
-79950,"2017/2018",6,491,4,0,13,7,8,3,1,1
-79946,"2017/2018",3,189,0,0,0,0,4,0,1,0
-79942,"2018/2019",13,1144,2,0,7,3,8,1,0,0
-79942,"2017/2018",8,486,0,0,3,0,7,0,0,0
-79935,"2018/2019",11,382,0,0,3,1,7,0,0,0
-79935,"2017/2018",2,55,0,0,0,0,2,0,0,0
-79933,"2018/2019",13,1223,6,1,20,7,24,4,4,0
-79933,"2017/2018",6,490,1,0,9,4,17,1,2,0
-79932,"2018/2019",1,93,0,0,0,0,0,0,0,0
-79932,"2017/2018",6,554,0,0,0,0,1,0,0,0
-79928,"2017/2018",1,9,0,0,0,0,0,0,0,0
-79876,"2018/2019",6,154,0,0,3,1,1,0,0,0
-79876,"2017/2018",4,25,0,0,1,0,2,0,0,0
-79873,"2018/2019",8,684,0,0,1,0,15,0,6,0
-79873,"2017/2018",7,438,0,0,2,0,3,0,0,0
-79718,"2017/2018",2,64,0,0,0,0,0,0,0,0
-79692,"2017/2018",4,214,0,0,1,0,0,0,0,0
-79631,"2018/2019",9,813,1,1,10,3,8,3,2,0
-79631,"2017/2018",21,1571,3,1,28,13,24,1,2,0
-79631,"2016/2017",13,975,0,0,19,8,21,0,0,0
-79597,"2018/2019",3,14,0,0,0,0,0,0,0,0
-79595,"2017/2018",5,297,0,0,2,1,4,1,1,0
-79594,"2017/2018",1,47,0,0,1,1,3,2,0,0
-79593,"2018/2019",5,408,0,0,2,0,5,0,1,1
-79593,"2017/2018",8,642,0,0,3,2,7,0,3,0
-79591,"2018/2019",1,32,0,1,1,0,0,0,0,0
-79591,"2017/2018",1,29,0,0,0,0,0,0,0,0
-79562,"2017/2018",1,4,0,0,0,0,0,0,0,0
-79543,"2018/2019",7,347,0,0,0,0,10,0,2,0
-79543,"2017/2018",6,377,0,0,0,0,4,0,3,0
-79541,"2018/2019",8,666,1,0,6,2,8,1,1,0
-79532,"2017/2018",2,45,1,0,2,2,3,0,0,0
-79530,"2018/2019",10,409,3,0,10,4,11,1,2,0
-79530,"2017/2018",5,203,0,0,3,2,12,3,1,0
-79487,"2018/2019",12,310,0,2,4,2,10,0,2,0
-79487,"2017/2018",9,348,1,0,8,6,11,0,0,0
-79481,"2018/2019",1,20,0,0,0,0,0,0,0,0
-79481,"2017/2018",4,55,0,0,0,0,1,0,0,0
-79476,"2017/2018",7,343,1,0,6,2,7,0,1,0
-79475,"2018/2019",2,193,0,0,0,0,2,0,1,0
-79475,"2017/2018",8,710,0,2,4,2,10,2,0,0
-79474,"2018/2019",4,145,0,0,0,0,2,0,0,0
-79474,"2017/2018",9,327,1,1,9,1,10,2,0,0
-79473,"2018/2019",6,114,0,0,1,1,4,1,0,0
-79473,"2017/2018",8,355,0,1,1,0,8,4,0,0
-79450,"2018/2019",2,36,0,0,0,0,1,0,0,0
-79450,"2017/2018",4,91,0,0,6,1,5,0,1,0
-79449,"2018/2019",3,200,0,0,3,1,5,1,1,0
-79449,"2017/2018",6,111,0,0,2,1,8,0,1,0
-79448,"2018/2019",3,163,1,0,4,1,8,2,1,0
-79448,"2017/2018",8,380,1,0,11,4,6,6,1,0
-79447,"2018/2019",2,45,0,0,0,0,0,0,0,0
-79447,"2017/2018",7,142,0,0,4,2,1,0,0,0
-79446,"2018/2019",5,472,6,0,19,11,6,2,2,0
-79446,"2017/2018",5,468,1,1,15,7,9,1,2,0
-79443,"2018/2019",2,96,0,0,0,0,2,0,0,0
-79443,"2017/2018",9,567,0,0,5,0,5,0,0,0
-79424,"2017/2018",2,28,0,0,0,0,0,0,0,0
-79423,"2017/2018",3,152,0,0,0,0,4,0,0,0
-79422,"2017/2018",3,253,0,0,0,0,5,0,1,0
-79416,"2017/2018",1,22,0,0,0,0,2,0,0,0
-79307,"2018/2019",10,527,1,1,11,5,21,3,4,0
-79307,"2017/2018",4,225,0,1,3,2,8,1,1,0
-79304,"2018/2019",6,566,0,0,2,0,4,0,2,0
-79304,"2017/2018",2,13,0,0,0,0,0,0,0,0
-79301,"2018/2019",16,1145,1,0,7,3,27,3,4,0
-79301,"2017/2018",1,32,0,0,0,0,2,0,0,0
-79298,"2018/2019",3,51,1,0,2,1,1,0,0,0
-79298,"2017/2018",5,404,0,0,1,1,9,1,2,0
-79200,"2017/2018",4,284,0,0,0,0,2,0,2,0
-79121,"2018/2019",11,1047,0,0,0,0,2,0,2,0
-79121,"2017/2018",1,93,0,0,0,0,0,0,0,0
-79120,"2017/2018",1,56,0,0,0,0,0,0,0,0
-79096,"2017/2018",1,92,0,0,0,0,0,0,0,0
-79074,"2018/2019",10,429,1,0,3,2,9,1,1,0
-79074,"2017/2018",5,101,1,0,2,1,0,0,1,0
-78582,"2018/2019",5,223,0,0,3,1,4,0,0,0
-78582,"2017/2018",6,379,0,0,3,0,7,0,1,0
-78412,"2017/2018",5,91,0,0,0,0,2,0,0,0
-78313,"2018/2019",16,1272,0,2,5,2,18,0,1,0
-78304,"2018/2019",10,588,0,0,1,0,19,1,2,0
-78118,"2018/2019",1,18,0,0,0,0,0,0,0,0
-78118,"2017/2018",1,96,0,0,0,0,0,0,0,0
-78096,"2018/2019",14,917,4,1,12,6,11,4,0,0
-78096,"2017/2018",6,388,0,0,4,1,3,1,0,0
-77968,"2018/2019",3,255,0,0,1,1,4,0,0,0
-77968,"2017/2018",1,7,0,0,0,0,0,0,0,0
-77966,"2018/2019",10,191,1,0,9,3,7,1,0,0
-77966,"2017/2018",5,112,0,0,1,0,3,0,0,0
-77963,"2018/2019",4,132,0,0,1,1,1,0,0,0
-77963,"2017/2018",2,26,0,0,0,0,0,0,0,0
-77962,"2018/2019",3,234,0,0,1,0,6,0,3,2
-77962,"2017/2018",5,474,0,0,1,0,11,0,1,0
-77957,"2018/2019",5,202,0,0,2,0,5,0,0,0
-77957,"2017/2018",5,72,0,0,0,0,2,1,0,0
-77954,"2018/2019",11,518,0,0,8,4,6,4,0,0
-77954,"2017/2018",9,309,2,0,8,3,4,3,0,0
-77953,"2017/2018",1,91,0,0,0,0,0,0,0,0
-77941,"2018/2019",16,1040,2,2,24,10,24,0,2,0
-77941,"2017/2018",6,397,0,0,9,7,10,0,0,0
-77916,"2018/2019",10,312,0,0,4,1,9,2,1,0
-77916,"2017/2018",3,29,1,0,1,1,0,0,0,0
-77909,"2018/2019",5,236,0,0,6,1,8,1,0,0
-77909,"2017/2018",5,281,2,0,6,3,8,0,1,1
-77863,"2018/2019",1,10,0,0,0,0,2,0,1,0
-77857,"2018/2019",12,594,0,0,9,1,7,0,0,0
-77857,"2017/2018",7,217,0,0,0,0,7,0,1,0
-77820,"2018/2019",1,7,0,0,1,1,0,0,0,0
-77765,"2018/2019",1,12,0,0,0,0,0,0,0,0
-77759,"2018/2019",4,185,0,0,5,2,2,0,0,0
-77759,"2017/2018",4,118,0,0,0,0,1,0,0,0
-77758,"2018/2019",11,872,0,0,1,0,3,0,0,0
-77758,"2017/2018",3,161,0,0,0,0,0,0,0,0
-77600,"2018/2019",10,837,1,1,13,3,13,1,4,0
-77600,"2017/2018",7,360,0,0,4,3,11,0,1,1
-77599,"2018/2019",11,786,1,0,21,5,28,5,1,0
-77599,"2017/2018",6,431,3,0,16,7,5,0,0,0
-77597,"2018/2019",10,897,0,0,0,0,14,0,4,0
-77597,"2017/2018",7,534,0,0,1,1,5,0,0,0
-77591,"2018/2019",2,78,0,0,1,1,2,0,0,0
-77591,"2017/2018",2,31,0,0,0,0,0,0,0,0
-77590,"2018/2019",10,396,1,1,5,3,6,2,0,0
-77590,"2017/2018",1,7,0,0,0,0,0,0,0,0
-77487,"2018/2019",10,620,0,0,1,0,9,2,5,0
-77487,"2017/2018",4,68,0,0,1,0,1,0,0,0
-77484,"2018/2019",15,447,0,0,4,0,7,0,0,0
-77484,"2017/2018",2,77,0,0,0,0,2,0,0,0
-77483,"2018/2019",10,861,1,0,2,1,10,0,1,0
-77483,"2017/2018",2,55,0,0,0,0,0,0,0,0
-77436,"2018/2019",5,83,0,0,0,0,1,0,0,0
