"player_id","position_cluster","minutes"
6416,"Right-Sided Midfielder/Fullback",346
6427,"Central Defender",5490
6427,"Central Midfielder",289
6427,"Left-Sided Midfielder/Fullback",190
6431,"Central Defender",1383
6431,"Central Forward",95
6431,"Left-Sided Midfielder/Fullback",2807
6436,"Left-Sided Attacker",194
6436,"Left-Sided Midfielder/Fullback",7738
6438,"Central Forward",158
6438,"Central Midfielder",935
6438,"Left-Sided Attacker",9
6438,"Left-Sided Midfielder/Fullback",47
6438,"Right-Sided Attacker",67
6440,"Central Forward",938
6440,"Central Midfielder",1595
6440,"Left-Sided Midfielder/Fullback",94
6440,"Right-Sided Attacker",56
6440,"Right-Sided Midfielder/Fullback",95
6441,"Central Defender",79
6441,"Central Midfielder",6767
6441,"Left-Sided Midfielder/Fullback",426
6441,"Right-Sided Midfielder/Fullback",94
6445,"Central Defender",4144
6445,"Central Midfielder",75
6445,"Right-Sided Midfielder/Fullback",95
6451,"Central Forward",6417
6451,"Left-Sided Attacker",1023
6456,"Central Defender",5156
6456,"Right-Sided Midfielder/Fullback",3699
6471,"Central Midfielder",573
6471,"Left-Sided Attacker",193
6471,"Right-Sided Attacker",5717
6471,"Right-Sided Midfielder/Fullback",57
6475,"Central Defender",557
6475,"Left-Sided Midfielder/Fullback",1498
6475,"Right-Sided Midfielder/Fullback",1200
6499,"Central Forward",238
6499,"Central Midfielder",4022
6499,"Left-Sided Attacker",389
6499,"Left-Sided Midfielder/Fullback",419
6499,"Right-Sided Attacker",16
6499,"Right-Sided Midfielder/Fullback",96
6504,"Central Forward",14
6504,"Central Midfielder",8238
6504,"Left-Sided Midfielder/Fullback",82
6508,"Central Defender",136
6508,"Left-Sided Midfielder/Fullback",3154
6509,"Central Defender",34
6509,"Central Midfielder",93
6509,"Left-Sided Attacker",1035
6509,"Left-Sided Midfielder/Fullback",421
6509,"Right-Sided Attacker",2611
6509,"Right-Sided Midfielder/Fullback",942
6547,"Central Midfielder",702
6547,"Left-Sided Midfielder/Fullback",227
6559,"Central Defender",1033
6559,"Central Midfielder",241
6559,"Left-Sided Midfielder/Fullback",2128
6559,"Right-Sided Midfielder/Fullback",731
6593,"Left-Sided Attacker",11
6593,"Left-Sided Midfielder/Fullback",422
6593,"Right-Sided Attacker",137
6593,"Right-Sided Midfielder/Fullback",3484
6600,"Central Forward",87
6600,"Central Midfielder",5017
6600,"Left-Sided Attacker",520
6600,"Left-Sided Midfielder/Fullback",357
6600,"Right-Sided Attacker",82
6600,"Right-Sided Midfielder/Fullback",146
6617,"Central Defender",6208
6617,"Central Midfielder",7
6626,"Central Forward",880
6626,"Left-Sided Attacker",1318
6626,"Left-Sided Midfielder/Fullback",27
6626,"Right-Sided Attacker",1824
6626,"Right-Sided Midfielder/Fullback",94
6627,"Central Defender",1159
6627,"Left-Sided Midfielder/Fullback",678
6627,"Right-Sided Attacker",99
6627,"Right-Sided Midfielder/Fullback",748
6628,"Central Forward",152
6628,"Central Midfielder",4397
6628,"Left-Sided Attacker",2444
6628,"Left-Sided Midfielder/Fullback",247
6628,"Right-Sided Attacker",79
6628,"Right-Sided Midfielder/Fullback",174
6629,"Central Midfielder",752
6629,"Left-Sided Attacker",222
6629,"Left-Sided Midfielder/Fullback",75
6629,"Right-Sided Attacker",239
6632,"Left-Sided Attacker",30
6632,"Left-Sided Midfielder/Fullback",6693
6649,"Central Midfielder",1865
6649,"Left-Sided Attacker",3
6649,"Left-Sided Midfielder/Fullback",573
6649,"Right-Sided Attacker",116
6649,"Right-Sided Midfielder/Fullback",1259
6663,"Central Defender",856
6663,"Central Midfielder",2019
6663,"Left-Sided Midfielder/Fullback",97
6665,"Central Forward",2037
6665,"Central Midfielder",60
6665,"Left-Sided Attacker",1029
6665,"Right-Sided Attacker",326
6692,"Central Forward",1036
6692,"Central Midfielder",5162
6692,"Left-Sided Midfielder/Fullback",356
6692,"Right-Sided Midfielder/Fullback",143
6722,"Central Defender",98
6722,"Central Forward",94
6722,"Central Midfielder",6497
6722,"Left-Sided Midfielder/Fullback",94
6722,"Right-Sided Midfielder/Fullback",8
6728,"Central Midfielder",34
6728,"Left-Sided Attacker",772
6728,"Left-Sided Midfielder/Fullback",181
6728,"Right-Sided Attacker",4526
6728,"Right-Sided Midfielder/Fullback",657
6745,"Central Defender",2632
6745,"Left-Sided Midfielder/Fullback",900
6745,"Right-Sided Attacker",15
6745,"Right-Sided Midfielder/Fullback",449
6748,"Central Defender",2335
6748,"Left-Sided Attacker",45
6748,"Left-Sided Midfielder/Fullback",1248
6750,"Central Defender",2882
6750,"Left-Sided Midfielder/Fullback",21
6750,"Right-Sided Midfielder/Fullback",231
6755,"Central Midfielder",1838
6755,"Left-Sided Attacker",337
6755,"Left-Sided Midfielder/Fullback",469
6755,"Right-Sided Attacker",465
6755,"Right-Sided Midfielder/Fullback",495
6762,"Left-Sided Midfielder/Fullback",5737
6762,"Right-Sided Midfielder/Fullback",5266
6763,"Central Midfielder",8797
6764,"Central Forward",29
6764,"Central Midfielder",125
6764,"Left-Sided Attacker",2180
6764,"Left-Sided Midfielder/Fullback",177
6764,"Right-Sided Attacker",1551
6764,"Right-Sided Midfielder/Fullback",812
6772,"Central Forward",3312
6789,"Central Defender",4477
6847,"Central Midfielder",2341
6847,"Left-Sided Attacker",83
6847,"Left-Sided Midfielder/Fullback",94
6855,"Central Defender",285
6855,"Left-Sided Attacker",90
6855,"Left-Sided Midfielder/Fullback",828
6855,"Right-Sided Attacker",207
6855,"Right-Sided Midfielder/Fullback",1406
6858,"Left-Sided Midfielder/Fullback",85
6858,"Right-Sided Midfielder/Fullback",851
6868,"Central Midfielder",7868
6868,"Left-Sided Midfielder/Fullback",192
6868,"Right-Sided Midfielder/Fullback",191
6872,"Central Midfielder",3297
6872,"Left-Sided Attacker",505
6872,"Left-Sided Midfielder/Fullback",476
6872,"Right-Sided Attacker",99
6872,"Right-Sided Midfielder/Fullback",272
6876,"Central Forward",3070
6876,"Central Midfielder",481
6876,"Left-Sided Attacker",1254
6876,"Right-Sided Attacker",2298
6948,"Central Midfielder",3166
6948,"Left-Sided Midfielder/Fullback",2256
6948,"Right-Sided Midfielder/Fullback",607
7911,"Central Forward",563
7911,"Central Midfielder",1146
7911,"Left-Sided Attacker",889
7911,"Right-Sided Attacker",1713
8014,"Central Defender",7041
8014,"Right-Sided Midfielder/Fullback",1296
8480,"Central Defender",3829
8480,"Central Midfielder",1370
8811,"Central Defender",8754
8817,"Central Forward",1372
8817,"Central Midfielder",2684
8817,"Left-Sided Attacker",1310
8817,"Right-Sided Attacker",583
8824,"Central Defender",7391
8829,"Central Midfielder",415
8829,"Left-Sided Attacker",6796
8829,"Left-Sided Midfielder/Fullback",36
8829,"Right-Sided Attacker",596
8853,"Central Defender",5136
8862,"Central Forward",4298
8862,"Central Midfielder",21
8862,"Left-Sided Attacker",862
8862,"Left-Sided Midfielder/Fullback",19
8862,"Right-Sided Attacker",168
8910,"Central Midfielder",28
8910,"Left-Sided Attacker",370
8910,"Left-Sided Midfielder/Fullback",6607
8926,"Central Defender",294
8926,"Central Midfielder",5859
8926,"Left-Sided Midfielder/Fullback",92
8926,"Right-Sided Attacker",96
8926,"Right-Sided Midfielder/Fullback",766
8986,"Central Forward",5666
8986,"Central Midfielder",501
8986,"Left-Sided Attacker",28
8986,"Right-Sided Attacker",15
9161,"Central Defender",9811
9196,"Central Defender",94
9196,"Central Midfielder",89
9196,"Left-Sided Midfielder/Fullback",4012
9321,"Left-Sided Midfielder/Fullback",1173
9321,"Right-Sided Attacker",25
9321,"Right-Sided Midfielder/Fullback",7210
9367,"Central Forward",6862
9367,"Central Midfielder",1634
9367,"Left-Sided Attacker",96
9372,"Central Forward",4992
9372,"Central Midfielder",463
9372,"Left-Sided Attacker",95
9406,"Central Defender",11198
9406,"Central Forward",95
9428,"Central Forward",4192
9428,"Central Midfielder",306
9428,"Left-Sided Attacker",440
9428,"Right-Sided Attacker",353
9452,"Central Midfielder",613
9452,"Left-Sided Attacker",313
9452,"Left-Sided Midfielder/Fullback",60
9452,"Right-Sided Attacker",640
9452,"Right-Sided Midfielder/Fullback",222
9637,"Central Defender",6470
9637,"Central Forward",292
9637,"Left-Sided Attacker",12
9712,"Central Midfielder",762
9712,"Left-Sided Attacker",188
9712,"Left-Sided Midfielder/Fullback",6920
9712,"Right-Sided Attacker",472
9883,"Central Forward",4714
9883,"Central Midfielder",1048
9883,"Left-Sided Attacker",285
9883,"Right-Sided Attacker",176
9908,"Central Forward",5507
9908,"Central Midfielder",18
9908,"Left-Sided Attacker",20
9933,"Central Forward",5804
9933,"Central Midfielder",653
9933,"Left-Sided Attacker",10
9933,"Right-Sided Attacker",100
10110,"Central Defender",97
10110,"Central Midfielder",8611
10110,"Left-Sided Midfielder/Fullback",96
10262,"Central Midfielder",6065
10262,"Left-Sided Attacker",16
10262,"Left-Sided Midfielder/Fullback",199
10262,"Right-Sided Attacker",14
10262,"Right-Sided Midfielder/Fullback",512
10369,"Central Forward",118
10369,"Central Midfielder",2993
10369,"Left-Sided Attacker",750
10369,"Left-Sided Midfielder/Fullback",355
10369,"Right-Sided Attacker",279
10369,"Right-Sided Midfielder/Fullback",51
10391,"Right-Sided Attacker",41
10391,"Right-Sided Midfielder/Fullback",8535
10427,"Central Forward",7366
10427,"Central Midfielder",395
10427,"Left-Sided Attacker",49
10427,"Right-Sided Attacker",32
10609,"Central Defender",6549
10609,"Right-Sided Midfielder/Fullback",15
10720,"Left-Sided Attacker",96
10720,"Left-Sided Midfielder/Fullback",5872
10967,"Central Defender",6032
10967,"Right-Sided Midfielder/Fullback",146
10973,"Central Defender",93
10973,"Left-Sided Midfielder/Fullback",9605
10977,"Central Defender",5851
10977,"Central Midfielder",2071
10977,"Left-Sided Midfielder/Fullback",187
10983,"Central Forward",4707
10983,"Central Midfielder",129
10983,"Right-Sided Attacker",45
11009,"Central Forward",5947
11009,"Central Midfielder",93
11030,"Central Midfielder",185
11030,"Left-Sided Attacker",11
11030,"Left-Sided Midfielder/Fullback",11
11030,"Right-Sided Attacker",516
11030,"Right-Sided Midfielder/Fullback",5841
11058,"Central Forward",3749
11058,"Central Midfielder",30
11124,"Central Defender",895
11124,"Right-Sided Attacker",14
11124,"Right-Sided Midfielder/Fullback",2823
11141,"Central Forward",3934
11141,"Central Midfielder",496
11141,"Left-Sided Attacker",124
11141,"Left-Sided Midfielder/Fullback",54
11141,"Right-Sided Attacker",203
11172,"Central Defender",8645
11187,"Central Forward",3335
11187,"Central Midfielder",77
11187,"Right-Sided Attacker",50
11204,"Central Forward",275
11204,"Central Midfielder",95
11204,"Left-Sided Attacker",521
11204,"Left-Sided Midfielder/Fullback",93
11204,"Right-Sided Attacker",5410
11204,"Right-Sided Midfielder/Fullback",114
11225,"Central Defender",347
11225,"Central Midfielder",2252
11225,"Left-Sided Midfielder/Fullback",15
11225,"Right-Sided Attacker",145
11225,"Right-Sided Midfielder/Fullback",1063
11232,"Central Forward",99
11232,"Central Midfielder",4568
11232,"Left-Sided Attacker",1318
11232,"Left-Sided Midfielder/Fullback",1549
11232,"Right-Sided Attacker",173
11232,"Right-Sided Midfielder/Fullback",58
11239,"Central Forward",846
11239,"Central Midfielder",538
11239,"Left-Sided Attacker",254
11239,"Right-Sided Attacker",1413
11245,"Central Defender",96
11245,"Central Midfielder",6685
11245,"Left-Sided Midfielder/Fullback",264
11260,"Central Midfielder",455
11260,"Left-Sided Attacker",2430
11260,"Left-Sided Midfielder/Fullback",673
11260,"Right-Sided Attacker",15
11262,"Central Defender",7059
11295,"Central Defender",2822
11295,"Left-Sided Midfielder/Fullback",662
11295,"Right-Sided Midfielder/Fullback",2593
11297,"Central Defender",93
11297,"Left-Sided Midfielder/Fullback",371
11297,"Right-Sided Midfielder/Fullback",4634
11330,"Central Defender",195
11330,"Central Midfielder",569
11330,"Left-Sided Attacker",92
11330,"Left-Sided Midfielder/Fullback",947
11330,"Right-Sided Attacker",406
11330,"Right-Sided Midfielder/Fullback",3508
11355,"Central Forward",5482
11355,"Central Midfielder",72
11365,"Central Defender",759
11365,"Left-Sided Midfielder/Fullback",6483
11382,"Central Forward",5722
11382,"Central Midfielder",263
11382,"Left-Sided Attacker",109
11407,"Central Forward",3958
11407,"Central Midfielder",468
11407,"Left-Sided Attacker",1745
11407,"Right-Sided Attacker",1115
11415,"Central Defender",8687
11416,"Central Defender",1614
11416,"Central Midfielder",7311
11416,"Right-Sided Midfielder/Fullback",262
11418,"Central Midfielder",95
11418,"Left-Sided Attacker",1942
11418,"Left-Sided Midfielder/Fullback",88
11418,"Right-Sided Attacker",2343
11418,"Right-Sided Midfielder/Fullback",226
11419,"Central Defender",282
11419,"Central Midfielder",4614
11419,"Left-Sided Attacker",537
11419,"Left-Sided Midfielder/Fullback",1146
11419,"Right-Sided Attacker",158
11419,"Right-Sided Midfielder/Fullback",365
11443,"Central Forward",96
11443,"Central Midfielder",642
11443,"Left-Sided Attacker",4727
11443,"Right-Sided Attacker",96
11472,"Central Forward",115
11472,"Left-Sided Attacker",919
11472,"Right-Sided Attacker",980
11472,"Right-Sided Midfielder/Fullback",216
11473,"Central Forward",188
11473,"Central Midfielder",3324
11473,"Left-Sided Attacker",327
11473,"Left-Sided Midfielder/Fullback",56
11473,"Right-Sided Attacker",467
11473,"Right-Sided Midfielder/Fullback",73
11488,"Central Defender",98
11488,"Central Midfielder",287
11488,"Left-Sided Midfielder/Fullback",3117
11488,"Right-Sided Attacker",65
11488,"Right-Sided Midfielder/Fullback",4932
11490,"Central Defender",9585
11496,"Central Midfielder",2405
11498,"Central Forward",2879
11498,"Central Midfielder",1493
11498,"Left-Sided Attacker",643
11498,"Right-Sided Attacker",351
11502,"Central Forward",90
11502,"Central Midfielder",582
11502,"Left-Sided Attacker",1043
11502,"Left-Sided Midfielder/Fullback",86
11502,"Right-Sided Attacker",394
11524,"Central Defender",94
11524,"Central Midfielder",7518
11524,"Right-Sided Midfielder/Fullback",18
11537,"Central Defender",572
11537,"Central Midfielder",3578
11538,"Central Forward",31
11538,"Central Midfielder",1513
11538,"Left-Sided Attacker",1166
11538,"Left-Sided Midfielder/Fullback",93
11538,"Right-Sided Attacker",760
11545,"Central Forward",8299
11545,"Central Midfielder",111
11545,"Left-Sided Attacker",435
11545,"Right-Sided Attacker",343
11567,"Central Defender",95
11567,"Left-Sided Midfielder/Fullback",4329
11586,"Central Defender",5081
11586,"Central Midfielder",14
11586,"Right-Sided Midfielder/Fullback",1267
11593,"Central Forward",343
11593,"Central Midfielder",4818
11593,"Left-Sided Attacker",981
11593,"Left-Sided Midfielder/Fullback",94
11593,"Right-Sided Attacker",27
11593,"Right-Sided Midfielder/Fullback",45
11599,"Left-Sided Midfielder/Fullback",1174
11599,"Right-Sided Midfielder/Fullback",3640
11600,"Central Forward",3134
11600,"Central Midfielder",620
11600,"Left-Sided Attacker",280
11600,"Right-Sided Attacker",82
11614,"Central Defender",467
11614,"Central Midfielder",153
11614,"Left-Sided Attacker",306
11614,"Left-Sided Midfielder/Fullback",3251
11614,"Right-Sided Attacker",80
11614,"Right-Sided Midfielder/Fullback",695
11619,"Central Midfielder",8632
11619,"Right-Sided Midfielder/Fullback",20
11632,"Central Defender",1392
11641,"Central Defender",96
11641,"Central Forward",160
11641,"Central Midfielder",3179
11641,"Left-Sided Attacker",164
11641,"Left-Sided Midfielder/Fullback",2435
11641,"Right-Sided Midfielder/Fullback",186
11642,"Central Defender",5763
11642,"Left-Sided Attacker",99
11649,"Central Defender",187
11649,"Left-Sided Midfielder/Fullback",7225
11679,"Central Forward",187
11679,"Central Midfielder",2241
11679,"Left-Sided Attacker",321
11679,"Left-Sided Midfielder/Fullback",96
11679,"Right-Sided Attacker",2143
11679,"Right-Sided Midfielder/Fullback",451
11690,"Central Forward",1240
11690,"Central Midfielder",405
11690,"Left-Sided Attacker",898
11690,"Right-Sided Attacker",1780
11702,"Central Forward",14
11702,"Central Midfielder",4995
11702,"Left-Sided Attacker",11
11708,"Central Forward",439
11708,"Central Midfielder",94
11708,"Left-Sided Attacker",1398
11708,"Left-Sided Midfielder/Fullback",147
11708,"Right-Sided Attacker",1507
11708,"Right-Sided Midfielder/Fullback",20
11714,"Central Forward",94
11714,"Central Midfielder",601
11720,"Central Forward",31
11726,"Central Defender",1938
11726,"Central Midfielder",960
11728,"Central Midfielder",7171
11731,"Central Midfielder",7086
11731,"Right-Sided Attacker",35
11735,"Central Forward",3803
11735,"Central Midfielder",672
11735,"Left-Sided Attacker",212
11735,"Left-Sided Midfielder/Fullback",21
11746,"Central Defender",5111
11746,"Left-Sided Midfielder/Fullback",2390
11752,"Central Defender",99
11752,"Central Forward",381
11752,"Central Midfielder",3240
11752,"Left-Sided Attacker",704
11752,"Left-Sided Midfielder/Fullback",469
11752,"Right-Sided Attacker",574
11752,"Right-Sided Midfielder/Fullback",93
11753,"Left-Sided Midfielder/Fullback",5254
11756,"Central Midfielder",2936
11756,"Left-Sided Attacker",1151
11756,"Left-Sided Midfielder/Fullback",96
11756,"Right-Sided Attacker",852
11756,"Right-Sided Midfielder/Fullback",93
11759,"Central Defender",6287
11759,"Central Forward",51
11759,"Central Midfielder",222
11759,"Right-Sided Midfielder/Fullback",662
11780,"Central Forward",70
11780,"Central Midfielder",5509
11780,"Left-Sided Attacker",74
11780,"Left-Sided Midfielder/Fullback",892
11780,"Right-Sided Attacker",254
11780,"Right-Sided Midfielder/Fullback",1763
11782,"Central Forward",163
11782,"Central Midfielder",181
11782,"Left-Sided Attacker",1907
11782,"Right-Sided Attacker",2305
11782,"Right-Sided Midfielder/Fullback",191
11790,"Central Forward",182
11790,"Central Midfielder",131
11790,"Left-Sided Attacker",95
11790,"Right-Sided Attacker",46
11794,"Left-Sided Attacker",419
11794,"Left-Sided Midfielder/Fullback",6021
11794,"Right-Sided Midfielder/Fullback",771
11803,"Central Defender",6002
11803,"Central Midfielder",14
11803,"Left-Sided Midfielder/Fullback",893
11810,"Central Forward",4188
11810,"Central Midfielder",1949
11810,"Left-Sided Attacker",267
11810,"Left-Sided Midfielder/Fullback",7
11810,"Right-Sided Attacker",590
