"acceleration_success","action_in_counterattack_success","aerial_duel_success","ball_delivery_to_danger_zone_success","ball_delivery_to_penalty_area_success","ball_entry_in_final_third_success","controlled_box_entry_success","controlled_penalty_area_entry_success","cross_to_penalty_area_success","cross_to_goalie_box_success","dangerous_opponent_half_recovery_success","dangerous_own_half_loss_success","defensive_duel_success","dribble_success","forward_pass_success","foul","free_kick_success","interception_success","key_pass_success","loose_ball_duel_success","opportunity_success","opportunity_creation_success","pass_to_zone_fourteen_success","pass_to_final_third_success","pass_to_penalty_area_success","progressive_pass_success","progressive_run_success","recovery_success","recovery_counterpressing_success","red_cards","smart_pass_success","shot_after_corner_success","shot_after_free_kick_success","shot_after_throw_in_success","shot_assist_success","shot_buildup_pass_success","shot_from_cross_success","shot_from_danger_zone_success","shot_from_outside_area_success","through_pass_success","throw_in_success","touch_in_box_success","touch_success","vertical_pass_success","yellow_cards","result"
10,0,10,0,21,6,0,2,4,0,5,0,8,15,160,9,1,16,3,15,7,4,17,58,19,74,5,64,26,0,9,0,0,1,6,0,2,4,3,2,18,9,0,156,1,"1"
7,0,15,0,8,1,0,2,2,0,3,0,11,23,91,12,0,9,3,20,4,4,11,28,6,44,7,60,22,0,2,0,0,0,7,0,1,0,2,3,11,7,0,96,4,"0"
2,0,15,0,9,1,0,3,0,0,3,0,5,13,69,15,0,21,1,14,9,5,4,20,6,42,2,60,26,0,0,0,0,3,8,0,1,3,4,2,16,8,0,87,0,"1"
6,0,17,0,5,0,1,1,4,0,1,0,8,13,85,14,2,21,0,14,2,0,14,27,4,36,3,55,20,1,0,0,1,0,3,0,0,0,1,0,25,1,0,63,1,"0"
5,0,11,0,3,3,0,0,1,0,1,0,4,13,62,14,2,11,1,15,1,1,13,26,3,30,7,59,32,0,3,0,0,0,4,0,0,0,1,2,12,0,0,80,2,"0"
4,0,29,0,7,2,0,2,2,1,5,0,14,16,67,15,4,2,2,15,5,3,15,38,5,44,5,72,37,0,2,2,0,0,9,0,0,4,0,3,1,11,0,91,1,"1"
1,0,18,0,9,1,0,1,5,0,1,0,7,8,91,12,2,8,0,16,1,2,18,28,8,49,2,67,40,0,0,0,1,0,2,0,0,0,1,1,27,4,0,134,2,"0"
3,0,24,0,7,0,0,0,2,1,1,0,6,5,79,12,4,4,0,15,5,3,11,36,7,47,2,61,44,0,0,0,3,1,9,0,0,3,1,0,0,10,0,74,0,"1"
1,0,14,0,7,1,0,0,3,0,1,0,7,9,95,18,1,6,0,5,2,2,21,43,7,58,1,59,30,0,1,0,0,0,4,0,0,1,1,0,24,5,0,111,4,"0"
5,0,12,0,20,2,0,3,3,1,8,0,14,23,130,12,3,14,5,9,9,7,37,61,17,76,5,87,46,0,3,0,0,1,15,0,0,3,3,9,20,11,0,128,1,"1"
6,0,9,0,6,2,0,2,1,0,2,0,18,11,87,16,0,11,0,9,4,3,6,25,4,38,5,59,21,1,4,1,0,0,6,0,0,2,1,5,15,5,0,114,4,"0"
9,0,8,0,10,4,1,0,4,0,2,0,11,12,105,9,0,12,2,11,3,7,21,44,10,54,8,60,28,0,0,0,0,1,9,0,0,2,1,1,18,9,0,188,4,"1"
3,0,23,0,4,0,0,0,1,0,5,0,4,2,135,12,0,27,3,21,4,6,8,34,4,52,3,83,47,0,1,0,0,0,8,0,1,2,2,1,12,5,0,127,1,"1"
5,0,15,0,4,2,0,0,1,0,1,0,11,4,106,11,0,13,0,8,0,0,6,34,4,55,2,70,32,1,1,0,0,0,2,0,0,0,0,0,16,0,0,91,2,"1"
4,0,16,0,10,5,0,1,4,1,2,0,4,16,113,5,2,7,3,11,1,2,24,57,9,62,4,64,24,0,0,0,0,0,6,0,0,1,1,0,16,2,0,156,1,"0"
2,0,16,0,26,5,0,5,3,0,6,0,10,18,166,9,3,11,3,7,4,7,42,103,21,104,2,88,43,0,3,1,0,0,11,0,0,0,4,1,27,12,1,230,1,"0"
8,0,11,0,21,12,0,3,2,0,2,1,8,30,112,8,1,13,3,13,7,7,84,72,18,70,12,80,42,0,4,0,0,0,12,0,0,4,3,4,13,9,0,234,1,"1"
6,0,12,0,25,3,1,2,7,1,4,0,8,20,130,17,2,7,6,14,4,3,11,56,23,75,5,83,47,0,2,0,0,0,9,0,0,1,0,5,19,7,0,154,1,"0"
6,0,31,0,9,3,0,1,5,0,2,0,11,18,69,17,0,18,1,26,3,1,4,27,8,47,5,84,51,0,0,0,0,0,4,0,0,1,0,2,17,3,0,72,0,"0"
3,0,9,0,7,5,0,0,2,0,5,0,7,15,94,14,2,7,2,10,2,3,10,29,7,46,5,52,36,0,2,1,1,0,6,0,0,1,0,1,27,2,0,103,3,"0"
4,0,22,0,4,1,0,0,1,0,1,0,9,11,35,17,5,11,0,6,4,1,6,11,4,17,4,56,20,0,1,0,1,0,2,0,0,3,1,0,13,5,0,28,2,"1"
10,0,16,0,12,2,1,1,1,0,7,1,14,22,65,21,0,26,2,15,5,4,9,27,11,42,8,91,33,1,3,2,0,0,9,0,0,4,1,6,20,8,0,69,3,"1"
8,0,17,0,22,4,0,2,2,1,3,0,12,20,111,14,2,16,4,14,3,4,18,42,20,66,5,73,32,1,4,1,0,0,9,0,1,1,2,11,28,11,0,93,2,"0"
13,0,10,0,21,17,0,2,3,0,3,0,10,26,149,8,3,11,3,8,2,6,76,94,19,82,14,71,37,1,3,0,0,0,13,0,0,0,2,4,19,7,0,255,2,"1"
5,0,30,0,11,1,0,2,2,0,1,0,13,12,90,16,0,11,0,8,3,2,7,45,9,57,6,66,28,0,1,0,0,0,5,0,0,1,1,0,23,6,0,90,3,"1"
6,0,32,0,5,0,0,1,1,0,2,1,16,10,68,20,2,13,0,15,1,0,8,28,4,39,1,94,52,0,0,0,1,0,5,0,0,1,0,2,15,1,0,51,4,"0"
5,0,22,0,5,2,0,0,0,1,8,1,6,22,64,22,5,8,1,11,5,3,8,30,5,47,3,67,41,0,3,0,0,2,5,0,0,0,4,1,27,3,0,69,3,"1"
7,0,15,0,13,5,0,2,2,1,5,0,14,23,118,26,1,14,2,15,5,7,12,42,11,59,7,83,46,0,4,0,0,0,8,0,0,2,1,3,18,7,0,159,5,"0"
6,0,6,0,3,4,0,0,0,0,0,1,9,19,47,12,1,12,0,19,3,0,2,8,3,21,4,48,17,0,2,0,0,0,1,0,0,0,2,0,21,1,0,28,1,"0"
10,0,18,0,25,7,0,3,8,0,4,0,6,32,121,15,2,11,7,11,7,9,49,82,23,75,13,75,43,0,3,0,1,1,13,0,1,2,2,1,31,13,0,248,2,"0"
1,0,13,0,8,4,0,0,4,0,0,0,13,16,101,18,1,19,1,19,3,2,14,44,8,57,2,90,39,0,0,0,2,0,3,0,0,2,1,1,18,5,0,143,1,"0"
11,0,24,0,10,4,0,1,1,0,1,0,13,27,122,11,2,10,3,14,3,3,18,48,9,78,6,82,46,0,6,0,0,0,7,0,0,0,3,7,28,5,0,160,1,"1"
9,0,13,0,7,0,0,2,3,0,1,0,9,22,46,8,3,7,2,11,2,1,10,23,5,33,4,48,18,0,2,0,0,0,5,0,0,0,2,0,5,4,0,37,2,"0"
3,0,14,0,11,2,0,4,2,1,4,1,8,15,88,21,1,21,2,10,5,2,12,30,7,56,6,62,36,0,4,1,0,1,3,0,1,3,2,2,25,7,0,66,2,"1"
8,0,19,0,9,0,0,1,0,0,5,0,10,12,60,14,2,14,3,10,5,3,8,20,8,34,3,58,28,0,3,0,2,0,9,0,0,2,3,2,11,8,0,41,1,"0"
4,0,17,0,10,4,0,1,1,0,4,0,17,12,104,14,0,15,0,12,2,2,27,49,9,62,4,72,41,1,2,1,0,0,5,0,1,1,0,2,9,8,0,162,2,"1"
3,0,12,0,9,1,0,1,2,0,5,2,6,5,124,9,0,20,1,7,2,4,12,27,8,57,3,63,28,0,2,0,0,0,9,0,0,0,2,0,20,6,0,119,0,"1"
8,0,5,0,17,0,0,1,0,0,3,1,9,20,108,13,1,8,3,13,10,6,37,31,16,41,7,50,20,0,6,0,2,2,10,0,0,5,3,8,22,15,0,157,1,"1"
3,0,16,0,7,1,0,1,1,0,4,1,14,17,83,21,4,10,0,13,0,0,4,26,6,40,2,75,43,0,1,0,0,0,2,0,0,0,0,2,35,0,0,39,2,"0"
11,0,15,0,14,1,0,4,3,0,5,1,15,32,103,14,1,12,1,13,2,2,13,30,10,51,12,82,47,0,0,0,0,0,8,0,0,1,0,1,22,2,0,91,3,"1"
2,0,37,0,9,1,0,1,4,1,3,2,11,18,73,15,0,18,2,13,6,6,9,30,8,40,2,96,54,0,1,0,0,0,7,0,1,2,3,4,24,9,0,63,3,"1"
2,0,23,0,12,2,0,1,5,0,6,0,12,21,85,15,2,9,1,14,2,3,6,29,11,51,4,78,47,0,0,0,0,0,11,0,0,0,1,0,29,4,0,68,1,"0"
6,0,12,0,21,6,1,1,4,2,3,0,11,34,148,10,3,10,3,12,12,4,64,82,20,94,9,75,37,0,11,1,0,0,11,0,1,7,3,6,20,17,0,295,2,"1"
5,0,4,0,2,2,0,1,0,0,1,0,13,11,64,15,0,20,2,10,0,1,4,10,1,20,1,57,21,0,0,0,0,0,3,0,0,0,0,0,2,0,0,61,2,"0"
6,0,21,0,6,0,0,0,3,0,4,0,6,16,63,20,2,16,0,19,1,1,7,21,6,34,5,68,35,0,0,0,0,0,4,0,0,0,1,0,15,4,0,69,3,"0"
6,0,35,0,10,0,0,1,1,0,6,0,16,9,114,6,3,34,0,15,3,2,14,30,9,46,6,93,59,0,1,1,1,0,6,0,0,3,1,0,22,7,0,77,3,"1"
16,0,15,0,17,13,0,2,5,1,6,0,13,14,154,12,1,12,7,8,13,8,23,67,15,106,12,76,33,0,5,2,1,1,14,0,1,6,2,5,24,13,0,188,1,"1"
7,0,29,0,11,1,0,2,2,0,7,0,17,16,126,22,3,29,4,23,6,7,21,46,9,62,6,115,63,0,3,1,1,0,10,0,0,2,3,4,15,11,0,83,5,"1"
14,0,11,0,15,4,0,2,0,0,2,0,7,22,102,18,0,11,4,13,3,4,38,50,13,61,13,74,30,0,0,0,0,0,6,0,0,2,1,2,21,9,0,149,1,"1"
1,0,7,0,6,1,0,1,4,0,4,0,17,12,62,19,4,18,2,25,3,3,4,13,5,34,3,59,25,0,2,0,1,0,7,0,2,2,0,2,15,5,1,59,1,"0"
9,0,22,0,9,5,0,0,6,1,2,0,9,14,151,9,2,12,2,16,1,2,11,59,9,71,5,91,54,0,0,0,0,0,7,0,0,0,1,1,30,1,0,185,3,"0"
2,0,20,0,10,0,0,2,5,0,1,0,23,7,103,18,2,11,1,7,2,2,4,30,8,52,1,86,47,0,0,1,0,0,5,0,0,0,0,0,21,2,2,129,2,"1"
14,0,8,0,33,12,0,1,4,3,7,0,14,15,133,9,1,10,8,7,6,9,54,81,32,94,9,76,39,0,7,0,0,0,14,0,1,3,2,3,23,16,0,230,0,"1"
4,0,6,0,2,2,0,1,0,0,0,3,18,13,53,18,0,17,0,8,1,0,2,9,1,14,4,60,24,0,0,0,0,0,1,0,0,0,0,1,6,1,0,47,1,"0"
5,0,15,0,17,1,0,2,9,2,2,0,9,20,116,12,2,17,2,15,2,5,12,45,15,74,7,81,48,0,3,0,0,1,8,0,0,1,1,3,21,10,0,145,1,"0"
9,0,19,0,12,4,0,0,5,1,8,0,7,10,137,12,0,8,5,13,4,6,8,40,12,70,9,75,44,0,4,2,0,0,9,0,0,3,0,2,16,5,0,119,3,"1"
4,0,19,0,13,2,0,2,3,2,2,0,12,23,115,10,2,4,2,16,3,5,27,48,11,62,5,74,44,0,5,1,1,0,5,0,0,0,1,8,19,6,0,135,2,"0"
9,0,10,0,18,4,0,4,0,0,2,1,9,27,105,16,1,11,1,2,9,5,72,38,14,57,13,51,21,0,7,2,0,0,9,0,1,6,1,5,6,18,0,157,2,"1"
7,0,7,0,4,2,0,0,0,1,3,0,10,6,68,15,0,14,2,13,1,2,2,20,4,36,6,59,22,0,4,0,0,0,3,0,0,1,0,1,9,4,0,69,1,"0"
2,0,31,0,1,0,0,0,1,0,2,0,8,7,59,19,4,9,1,21,0,0,5,19,1,26,1,82,48,0,1,0,0,0,3,0,0,0,0,0,18,0,0,77,5,"0"
3,0,17,0,7,1,0,2,3,1,1,0,10,26,59,15,6,21,0,14,6,1,7,20,5,36,4,68,45,0,1,1,1,1,9,0,1,4,2,1,32,6,0,59,1,"1"
7,0,27,0,9,4,0,1,2,1,4,0,11,20,109,13,0,13,2,19,6,7,19,36,8,55,4,79,52,1,0,1,0,1,10,0,1,3,2,0,22,8,0,124,3,"0"
4,0,22,0,14,0,0,0,7,0,3,1,5,14,108,14,2,16,1,7,0,5,21,54,14,76,4,79,53,0,6,0,0,0,11,0,0,0,0,4,21,5,0,144,1,"0"
16,0,5,0,21,3,0,4,1,0,2,0,8,19,144,15,2,17,1,13,7,4,29,58,17,68,9,53,21,0,9,2,0,0,8,0,0,3,1,10,10,12,0,230,1,"1"
6,0,27,0,12,1,0,0,5,1,4,1,6,15,79,12,0,16,0,19,4,2,11,32,12,51,4,74,42,0,2,0,0,0,6,0,1,1,3,2,20,3,0,48,2,"0"
7,0,30,0,20,4,0,3,13,0,1,0,14,15,90,10,2,15,3,20,4,6,15,38,17,68,6,96,54,0,3,1,0,0,9,0,0,1,2,3,33,5,0,122,0,"1"
5,0,24,0,19,6,0,3,5,0,4,0,17,13,124,14,0,17,4,10,2,5,31,59,18,73,5,86,47,0,5,0,0,0,8,0,0,0,1,6,18,7,0,212,1,"1"
4,0,13,0,3,1,0,0,3,0,1,1,11,4,53,12,1,19,1,15,1,2,8,21,3,33,4,60,24,0,0,0,0,0,2,0,1,1,0,1,18,2,0,48,0,"0"
5,0,14,0,6,1,0,0,1,0,3,1,7,14,81,7,2,6,0,10,3,1,10,37,6,41,5,46,22,0,1,0,1,0,5,0,0,1,2,1,19,3,0,80,0,"0"
2,0,26,0,5,0,0,1,0,0,7,0,17,17,95,17,0,15,1,5,1,3,10,27,4,41,2,83,43,0,3,0,0,0,6,0,0,0,2,2,9,0,0,76,1,"0"
2,0,10,0,6,0,1,0,4,0,1,0,7,13,66,9,0,7,3,10,3,2,8,25,6,40,1,60,24,0,1,0,1,1,4,0,1,2,1,0,17,4,0,87,3,"1"
8,0,26,0,5,1,0,1,0,0,3,0,13,8,89,16,0,19,0,17,3,0,8,29,4,44,2,93,45,0,1,1,0,0,2,0,0,3,0,1,20,6,0,47,1,"1"
7,0,29,0,17,4,0,1,9,1,5,0,18,25,101,11,2,18,4,17,2,4,16,45,16,77,5,122,75,0,1,0,1,0,7,0,0,0,1,5,28,5,0,130,2,"0"
6,0,11,0,19,6,0,2,4,0,4,0,12,35,117,7,1,14,2,9,8,6,35,42,17,65,7,66,31,0,8,1,0,0,12,0,1,6,1,5,10,18,0,154,1,"1"
3,0,11,0,4,0,0,0,3,0,1,1,16,7,66,12,1,13,1,13,2,3,4,22,4,37,2,62,25,0,0,1,0,0,4,0,0,0,0,0,16,2,0,76,1,"0"
7,0,11,0,4,3,0,1,1,0,5,2,7,21,66,9,2,19,1,6,3,3,11,27,3,37,7,62,31,0,3,0,0,0,5,0,1,2,1,0,15,3,0,91,1,"0"
7,0,21,0,4,0,0,0,2,0,9,0,15,19,112,19,0,27,0,9,3,2,12,24,4,50,4,82,43,1,1,2,0,0,8,0,0,1,1,2,22,4,0,93,1,"1"
2,0,11,0,3,0,0,0,1,0,1,0,12,10,55,17,1,12,3,7,3,2,6,14,3,25,2,55,21,0,1,0,1,0,6,0,0,3,0,1,7,5,0,66,1,"1"
10,0,18,0,16,6,0,3,2,0,3,0,11,27,88,12,0,17,1,7,3,1,44,38,13,44,7,62,31,0,4,0,0,0,4,0,0,1,1,2,20,11,0,147,3,"0"
3,0,20,0,7,0,0,2,0,0,0,0,11,4,80,14,0,5,0,8,2,0,12,19,5,34,3,53,19,0,2,1,0,1,2,0,0,3,0,1,30,5,0,96,1,"1"
4,0,8,0,7,0,0,1,3,1,2,0,7,17,43,13,2,19,3,9,3,3,5,16,6,19,5,60,24,0,2,0,0,0,5,0,1,2,1,1,9,3,0,45,1,"1"
1,0,17,0,5,3,0,0,1,1,0,0,12,11,100,23,1,10,1,18,2,1,13,47,5,65,2,67,40,0,1,1,0,0,5,0,0,1,0,2,32,4,0,102,1,"0"
1,0,23,0,11,1,0,0,5,0,8,0,15,14,129,19,1,16,4,23,2,4,15,52,11,74,2,103,64,0,0,0,0,0,7,0,1,2,0,1,28,3,0,177,2,"0"
3,0,15,0,6,2,0,0,1,1,0,0,9,16,89,10,3,9,0,5,3,1,13,33,6,49,0,68,29,0,1,0,0,0,1,0,0,0,3,1,11,3,0,108,0,"0"
7,0,20,0,11,0,0,2,6,1,2,0,7,15,52,11,2,15,7,11,3,4,9,19,9,38,4,65,37,0,1,0,0,0,9,0,0,2,0,0,22,5,0,89,0,"1"
6,0,11,0,12,3,0,0,2,0,6,0,9,12,101,7,1,10,1,7,2,2,34,56,12,51,5,55,31,0,0,0,0,0,5,0,0,1,1,4,24,5,0,121,1,"0"
8,0,8,0,14,6,0,2,0,0,4,1,12,16,160,12,1,17,1,6,5,4,85,76,12,69,7,78,31,0,5,1,0,0,7,0,0,2,2,5,9,9,0,236,0,"1"
1,0,16,0,15,5,1,1,1,0,4,1,13,25,128,19,1,6,3,8,7,6,29,67,14,78,2,94,44,0,12,0,0,1,10,0,1,2,4,4,12,10,0,160,1,"1"
10,0,27,0,14,3,1,2,3,0,4,0,8,25,112,12,0,18,3,14,3,1,20,44,12,69,10,78,37,0,2,2,0,0,4,0,1,2,0,2,13,7,0,154,0,"1"
6,0,26,0,5,0,0,0,3,1,2,0,17,3,88,16,1,17,2,12,3,4,6,33,5,52,5,78,29,0,0,0,0,0,6,0,0,1,2,1,20,1,0,78,5,"0"
9,0,15,0,7,5,1,1,0,0,1,1,8,15,91,13,1,15,1,8,2,1,46,31,6,49,8,51,29,0,5,0,0,0,4,0,1,2,0,1,7,14,0,132,1,"1"
6,0,23,0,7,0,0,0,3,0,2,1,7,13,65,18,0,17,0,8,0,1,13,23,7,41,5,61,32,0,2,0,0,0,3,0,0,1,0,0,20,0,0,64,3,"0"
11,0,24,0,7,9,0,0,5,0,4,0,14,15,123,9,1,23,4,15,6,4,20,41,7,71,12,103,50,0,3,0,1,1,9,0,1,3,2,1,25,5,0,137,1,"1"
3,0,13,0,14,0,0,3,3,1,3,0,14,14,48,12,1,10,5,17,5,5,6,22,11,39,3,51,20,0,5,1,0,0,10,0,0,3,0,2,10,9,0,39,2,"1"
11,0,32,0,18,1,0,3,6,0,2,0,19,16,92,10,3,6,0,10,5,7,35,31,15,61,6,102,52,1,5,0,0,2,10,0,0,0,4,0,28,7,0,89,1,"0"
19,0,23,0,7,1,0,1,4,1,2,0,20,7,100,15,2,7,1,11,5,4,17,34,6,42,9,93,50,0,1,0,0,0,7,0,0,1,4,0,11,3,0,107,3,"1"
3,0,10,0,12,2,0,2,3,0,3,0,7,10,77,12,0,14,0,18,2,1,16,25,10,39,6,54,30,0,2,0,0,0,4,0,0,0,2,1,18,1,0,81,4,"0"
5,0,29,0,8,1,0,0,2,0,4,1,15,9,97,14,2,22,1,29,8,6,15,22,8,50,2,104,60,0,7,1,1,1,10,0,0,3,3,0,14,8,1,97,2,"1"
12,0,20,0,15,2,0,0,7,0,10,0,10,22,86,11,5,18,2,25,3,4,22,40,15,45,3,96,58,0,2,0,0,1,11,0,0,1,2,2,14,9,0,115,1,"0"
3,0,17,0,8,2,0,0,0,0,5,0,22,11,67,16,0,20,1,20,4,3,11,21,8,35,1,89,43,0,4,0,0,1,5,0,2,2,2,2,20,4,0,43,4,"1"
5,0,13,0,14,8,0,2,2,1,2,0,5,4,146,9,4,8,2,7,7,2,22,62,12,89,6,61,28,1,2,1,1,0,9,0,0,5,2,2,18,12,0,208,1,"1"
3,0,28,0,13,1,0,1,6,0,5,0,12,10,153,24,2,8,7,24,4,2,36,79,12,89,2,101,56,0,4,1,0,1,9,0,0,3,2,3,19,4,0,209,2,"1"
2,0,22,0,5,1,0,0,1,0,2,0,14,7,68,13,1,8,1,19,2,2,5,26,5,44,1,65,30,0,0,0,1,0,3,0,0,2,1,1,16,2,0,80,0,"0"
5,0,37,0,8,1,0,1,5,0,2,1,10,12,108,13,0,5,2,20,4,3,24,45,7,64,0,89,49,0,1,1,0,0,6,0,0,1,1,2,17,5,0,96,3,"0"
7,0,7,0,11,0,0,2,1,0,3,3,7,10,73,4,0,19,3,13,3,5,4,21,9,37,4,58,23,0,2,0,0,0,7,0,0,1,0,2,15,6,0,45,2,"1"
6,0,25,0,15,1,0,2,6,3,4,0,11,23,77,14,5,7,6,10,6,9,4,23,13,50,5,81,49,0,0,1,1,0,15,0,2,4,2,1,18,12,0,64,2,"1"
12,0,14,0,6,0,0,1,2,0,4,0,8,24,91,6,3,8,0,15,3,2,14,39,5,58,4,74,36,0,1,1,0,0,5,0,0,1,2,1,15,3,0,124,1,"0"
7,0,17,0,10,0,0,1,1,1,2,1,14,7,72,11,2,10,2,26,10,6,10,28,9,33,6,69,25,0,5,1,2,2,8,0,1,4,4,2,14,10,0,55,1,"1"
2,0,12,0,15,4,0,3,1,1,6,1,4,10,98,10,0,6,1,13,4,2,53,41,12,49,5,59,27,0,4,0,0,1,7,0,0,1,1,3,20,11,0,152,2,"0"
7,0,23,0,6,1,0,1,2,0,1,1,14,10,61,7,0,8,2,15,3,2,6,26,5,34,5,83,40,0,0,0,1,0,3,0,0,2,1,3,28,4,0,61,3,"0"
3,0,34,0,17,2,0,1,7,0,8,1,12,13,99,7,2,21,4,15,8,8,32,44,16,72,5,100,53,0,1,1,0,2,13,0,1,4,3,2,28,12,0,109,2,"1"
7,0,7,0,14,8,0,1,2,0,6,0,8,28,127,6,1,19,1,16,5,3,34,83,13,88,7,78,37,0,1,0,1,0,8,0,0,0,4,1,6,2,0,196,2,"0"
7,0,10,0,13,2,0,1,2,0,1,2,15,12,104,9,2,18,3,16,3,3,12,44,12,68,5,70,29,1,2,1,0,2,6,0,0,1,1,1,14,5,0,98,1,"0"
7,0,32,0,20,2,0,0,13,1,2,1,13,16,74,13,5,19,2,13,3,5,16,36,20,56,9,95,51,0,1,2,0,0,7,0,1,3,0,0,26,5,0,95,3,"0"
7,0,12,0,5,2,0,1,2,0,1,0,9,11,85,8,1,4,0,7,2,1,9,26,4,35,7,60,25,0,1,0,0,0,2,0,0,0,2,1,23,0,0,77,3,"0"
9,0,29,0,8,2,0,1,3,0,2,0,24,21,89,21,3,29,0,13,3,1,11,18,7,45,9,96,51,0,2,0,1,0,7,0,1,3,0,1,25,6,0,68,2,"0"
7,0,28,0,7,5,0,0,3,0,3,0,28,20,110,32,2,36,0,6,5,2,13,28,7,55,2,99,46,0,4,0,0,0,6,0,0,0,4,2,12,2,0,65,4,"1"
5,0,25,0,8,0,0,1,4,2,7,0,13,8,76,23,1,15,1,8,4,2,26,34,7,44,3,81,40,0,2,0,0,1,8,0,0,1,3,1,24,3,0,86,2,"1"
7,0,17,0,6,0,0,1,1,0,1,0,17,7,42,11,1,14,1,9,3,2,6,12,6,20,2,62,23,1,0,0,0,0,2,0,0,2,1,2,12,3,0,25,1,"1"
7,0,30,0,4,1,0,0,2,0,6,0,14,16,52,17,3,13,1,8,5,2,6,23,4,37,3,77,46,1,0,2,0,0,11,0,0,2,2,0,19,5,0,37,2,"0"
8,0,44,0,10,3,0,2,4,1,6,1,8,18,78,22,2,10,1,15,1,1,16,34,8,58,12,89,45,1,1,0,0,0,6,0,0,1,0,0,15,5,0,81,3,"0"
5,0,21,0,7,0,0,1,4,0,2,0,24,22,111,14,1,8,2,19,1,2,14,47,6,66,5,77,32,0,1,0,0,0,4,0,0,0,1,1,27,1,0,122,4,"0"
11,0,8,0,12,0,0,4,3,0,2,0,12,14,100,15,0,15,1,7,5,2,21,32,8,62,9,46,21,0,0,1,0,0,7,0,2,4,0,1,19,11,0,89,3,"1"
7,0,25,0,16,1,0,1,5,0,5,0,11,11,85,8,1,8,4,19,5,3,13,33,15,59,4,89,53,0,7,1,0,1,9,0,1,3,2,5,10,9,0,68,2,"1"
5,0,23,0,10,3,0,0,3,2,3,0,13,8,97,14,1,15,5,19,0,3,17,45,10,77,6,89,54,0,2,0,0,0,3,0,0,0,0,0,24,3,0,91,3,"0"
10,0,19,0,13,2,0,2,3,0,6,3,12,18,107,8,0,17,0,13,2,5,25,49,11,64,11,74,30,0,0,0,0,1,13,0,0,0,1,1,11,7,0,110,2,"0"
5,0,18,0,10,1,0,1,5,1,6,0,13,25,69,8,0,18,2,12,5,4,13,36,9,54,6,85,39,0,1,2,0,0,9,0,2,2,2,3,19,3,0,50,3,"1"
2,0,22,0,12,1,1,1,4,0,6,0,14,23,83,12,4,7,3,8,3,1,15,32,11,53,4,58,39,1,0,0,1,0,7,0,0,1,2,1,26,2,0,84,3,"0"
4,0,28,0,11,1,0,0,2,0,2,1,19,7,95,13,1,16,0,16,3,2,12,37,11,64,4,85,49,0,3,0,0,0,4,0,0,3,1,3,13,3,0,104,3,"1"
2,0,18,0,3,1,0,0,2,0,1,1,8,0,35,10,0,18,0,5,1,0,4,9,3,19,2,50,23,0,0,1,0,0,2,0,0,1,0,0,17,1,0,36,1,"1"
6,0,26,0,6,0,0,1,0,0,4,0,18,12,58,6,1,13,0,13,2,1,10,25,5,32,4,117,63,0,0,0,0,0,1,0,0,1,1,0,16,3,0,35,3,"1"
8,0,22,0,12,0,0,2,2,2,5,0,14,10,97,20,0,7,4,14,3,4,40,55,10,73,5,103,65,0,2,1,0,0,8,0,1,2,1,1,23,6,0,76,2,"0"
10,0,30,0,9,0,0,1,1,1,7,0,13,15,80,20,1,18,5,26,9,5,18,34,8,55,4,85,40,0,1,0,0,0,10,0,0,2,4,1,11,7,0,56,3,"1"
4,0,29,0,24,3,0,3,7,1,5,0,12,36,130,10,0,9,4,15,3,2,12,65,21,91,5,87,40,0,0,0,0,0,6,0,0,1,1,0,29,7,0,127,0,"0"
6,0,13,0,7,0,0,0,3,0,8,0,11,19,69,12,4,9,0,4,5,3,14,37,7,50,5,76,35,0,0,0,1,0,6,0,0,4,0,1,16,6,0,66,2,"1"
11,0,22,0,11,2,0,1,2,0,2,0,10,12,97,11,4,9,1,8,2,4,19,41,10,65,8,75,35,0,1,0,0,2,11,0,0,0,1,1,22,5,0,139,2,"0"
4,0,17,0,12,1,0,1,4,3,6,1,26,12,109,18,2,13,2,9,4,4,19,49,11,66,6,87,37,0,1,1,0,0,6,0,1,3,0,1,23,10,0,133,1,"1"
3,0,34,0,8,1,0,2,1,0,1,0,9,13,86,17,2,7,1,26,2,3,10,34,7,48,3,75,38,0,1,0,0,1,6,0,1,2,0,1,8,5,0,78,4,"0"
1,0,29,0,8,1,0,1,4,1,0,0,10,10,51,8,1,8,1,11,3,3,5,16,7,35,2,71,41,0,0,1,0,0,5,0,0,1,1,0,19,4,0,61,1,"0"
13,0,18,0,12,2,0,2,5,1,2,0,16,16,65,11,2,15,3,13,2,1,15,33,10,39,8,60,30,0,1,0,0,0,9,0,1,1,1,1,17,2,0,70,0,"1"
4,0,16,0,17,2,0,1,3,0,4,0,8,7,101,9,3,10,5,20,3,3,10,51,16,71,5,77,32,0,4,0,0,0,10,0,0,1,5,1,23,4,0,131,1,"1"
5,0,21,0,3,0,0,0,1,0,3,0,19,6,45,13,1,25,1,14,1,3,4,9,3,22,2,76,39,0,1,0,0,0,3,0,0,0,1,2,23,0,0,17,3,"1"
22,0,20,0,12,0,0,3,5,0,3,0,13,20,117,18,3,20,2,21,2,1,22,41,9,56,10,107,72,0,1,0,0,1,4,0,0,1,0,0,33,8,0,121,3,"0"
10,0,18,0,18,6,0,1,6,1,5,0,8,16,106,22,0,10,2,12,2,2,17,42,17,62,10,71,36,0,6,0,0,0,9,0,0,1,3,6,15,3,0,125,2,"0"
